latitud,longitud,timestamp,day,month,year,hour,minute,voltage_V_A,current_A_A,power_W_A,pf_A,freq_Hz_A,energy_Wh_A,energy_reverse_Wh_A,direction_A,voltage_V_B,current_A_B,power_W_B,pf_B,freq_Hz_B,energy_Wh_B,energy_reverse_Wh_B,direction_B,vivienda,archivo_origen,voltage_V_C,current_A_C,power_W_C,pf_C,freq_Hz_C,energy_Wh_C,energy_reverse_Wh_C,direction_C,voltage_V_D,current_A_D,power_W_D,pf_D,freq_Hz_D,energy_Wh_D,energy_reverse_Wh_D,direction_D
25.658877,-100.292083,2026-06-10 16:05:00,10,6,2026,16,5,115.1,10.167,1169.3,0.99,58.99,617120,,,0.0,11.598,1332.0,0.99,58.99,715670,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-10 17:51:00,10,6,2026,17,51,114.7,10.208,1158.4,0.98,58.96,619420,,,0.0,11.266,1286.1,0.99,58.96,718280,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-10 22:01:00,10,6,2026,22,1,114.7,9.538,1093.2,0.99,59.02,622940,,,0.0,10.923,1250.8,0.99,59.02,722170,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-11 02:56:00,11,6,2026,2,56,121.7,5.173,620.3,0.98,58.99,626140,,,0.0,5.835,682.5,0.95,58.99,725810,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-11 06:48:00,11,6,2026,6,48,121.6,1.396,144.6,0.85,58.99,628280,,,0.0,1.553,158.7,0.83,58.99,728170,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-11 10:55:00,11,6,2026,10,55,121.1,11.961,1439.9,0.99,59.01,630560,,,0.0,7.142,853.9,0.98,59.01,730610,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-11 13:36:00,11,6,2026,13,36,120.2,10.191,1218.6,0.99,58.95,632810,,,0.0,11.109,1326.6,0.99,58.95,733060,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-11 15:37:00,11,6,2026,15,37,115.9,10.391,1205.1,1.0,59.01,634980,,,0.0,11.873,1374.2,0.99,59.01,735540,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-11 17:10:00,11,6,2026,17,10,115.3,5.215,596.5,0.99,59.02,636360,,,0.0,6.569,747.8,0.98,59.02,737150,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-11 19:41:00,11,6,2026,19,41,114.9,5.151,586.5,0.99,59.01,638390,,,0.0,6.445,732.0,0.98,59.01,739530,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-12 00:42:00,12,6,2026,0,42,121.1,1.389,142.8,0.84,58.99,641310,,,0.0,2.091,213.5,0.84,58.99,743070,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-12 05:02:00,12,6,2026,5,2,120.9,5.086,607.3,0.98,59.01,643740,,,0.0,5.798,675.4,0.96,59.01,745780,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-12 08:17:00,12,6,2026,8,17,121.7,1.23,123.1,0.82,59.01,645010,,,0.0,2.397,266.3,0.91,59.01,747250,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-12 11:18:00,12,6,2026,11,18,118.7,10.022,1183.9,0.99,59.01,647540,,,0.0,10.628,1252.3,0.99,59.01,750220,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-12 13:26:00,12,6,2026,13,26,118.0,10.422,1227.3,0.99,59.01,649510,,,0.0,11.833,1388.3,0.99,59.01,752520,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-12 15:19:00,12,6,2026,15,19,116.4,10.2,1184.3,0.99,58.99,651760,,,0.0,11.616,1346.6,0.99,58.99,755200,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-12 16:51:00,12,6,2026,16,51,114.7,10.026,1149.5,0.99,58.99,653520,,,0.0,11.679,1337.3,0.99,58.99,757400,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-12 18:20:00,12,6,2026,18,20,113.3,10.911,1210.4,0.97,58.98,655290,,,0.0,10.625,1197.4,0.99,58.98,759260,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-12 22:56:00,12,6,2026,22,56,118.2,4.751,554.0,0.98,58.99,659900,,,0.0,6.029,703.3,0.98,58.99,764230,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-13 02:22:00,13,6,2026,2,22,121.4,5.108,611.3,0.98,59.01,661940,,,0.0,5.762,673.5,0.96,59.01,766550,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-13 05:00:00,13,6,2026,5,0,122.7,5.132,619.9,0.98,58.99,663360,,,0.0,5.595,665.0,0.96,58.99,768100,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-13 06:59:00,13,6,2026,6,59,122.1,5.09,612.5,0.98,59.02,664430,,,0.0,5.567,658.7,0.96,59.02,769320,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-13 09:05:00,13,6,2026,9,5,121.1,9.426,1134.3,0.99,58.92,666220,,,0.0,9.814,1172.0,0.98,58.92,771220,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-13 10:51:00,13,6,2026,10,51,122.3,9.758,1190.4,0.99,58.99,668180,,,0.0,10.665,1282.9,0.98,58.99,773320,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-13 12:08:00,13,6,2026,12,8,121.9,9.904,1200.3,0.99,59.01,669760,,,0.0,10.932,1318.1,0.98,59.01,774960,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-13 13:56:00,13,6,2026,13,56,121.1,9.765,1177.5,0.99,58.98,671900,,,0.0,11.179,1338.5,0.98,58.98,777650,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-13 15:20:00,13,6,2026,15,20,119.7,0.464,38.6,0.69,59.02,672110,,,0.0,1.995,204.5,0.85,59.02,778080,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-13 16:34:00,13,6,2026,16,34,121.5,0.453,39.4,0.71,59.04,672170,,,0.0,2.02,209.4,0.85,59.04,778350,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-13 17:44:00,13,6,2026,17,44,120.6,0.473,40.9,0.71,59.01,672230,,,0.0,2.272,231.8,0.84,59.01,778600,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-13 22:08:00,13,6,2026,22,8,120.5,0.814,65.8,0.67,58.98,672660,,,0.0,2.059,210.5,0.84,58.98,779640,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-14 02:29:00,14,6,2026,2,29,122.9,1.35,133.3,0.8,58.99,673180,,,0.0,2.009,208.6,0.84,58.99,780540,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-14 05:16:00,14,6,2026,5,16,123.5,5.039,612.3,0.98,58.99,674100,,,0.0,6.145,738.1,0.97,58.99,781750,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-14 07:08:00,14,6,2026,7,8,123.9,4.989,608.0,0.98,58.96,675120,,,0.0,6.512,776.1,0.96,58.96,783080,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-14 09:20:00,14,6,2026,9,20,124.6,5.153,629.0,0.97,59.02,676330,,,0.0,6.105,736.4,0.96,59.02,784640,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-14 11:01:00,14,6,2026,11,1,126.5,1.193,129.7,0.85,58.99,677360,,,0.0,1.881,192.8,0.8,58.99,785820,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-14 12:47:00,14,6,2026,12,47,124.7,5.069,598.3,0.94,59.02,678530,,,0.0,6.408,766.7,0.95,59.02,787060,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-14 14:18:00,14,6,2026,14,18,122.2,5.532,669.3,0.98,58.98,679470,,,0.0,6.438,767.7,0.97,58.98,788230,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-14 15:45:00,14,6,2026,15,45,122.8,5.194,625.9,0.98,58.98,680410,,,0.0,6.38,758.2,0.96,58.98,789300,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-14 17:10:00,14,6,2026,17,10,118.8,10.177,1203.9,0.99,59.01,682070,,,0.0,11.27,1333.9,0.99,59.01,790990,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-14 19:42:00,14,6,2026,19,42,118.8,4.53,530.7,0.98,58.96,683580,,,0.0,5.86,685.6,0.98,58.96,792910,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-15 01:21:00,15,6,2026,1,21,121.9,5.0,600.4,0.98,58.99,687340,,,0.0,6.123,718.2,0.96,58.99,797200,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-15 07:37:00,15,6,2026,7,37,121.3,4.777,576.5,0.99,59.01,690350,,,0.0,5.771,680.0,0.97,59.01,800840,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-15 12:14:00,15,6,2026,12,14,121.6,0.91,92.2,0.83,59.04,693160,,,0.0,2.624,294.4,0.92,59.04,804140,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-15 15:26:00,15,6,2026,15,26,120.2,4.465,526.3,0.97,58.98,695030,,,0.0,5.48,647.9,0.98,58.98,806420,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-15 17:23:00,15,6,2026,17,23,121.2,4.237,506.7,0.98,58.99,695920,,,0.0,5.733,683.3,0.98,58.99,807660,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-15 20:12:00,15,6,2026,20,12,119.9,8.522,1008.9,0.98,58.99,698310,,,0.0,9.654,1144.6,0.98,58.99,810290,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-16 01:46:00,16,6,2026,1,46,124.9,1.352,144.6,0.85,59.01,701780,,,0.0,1.23,116.1,0.75,59.01,814000,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-16 06:54:00,16,6,2026,6,54,123.6,5.064,617.9,0.98,59.02,704400,,,0.0,4.829,584.8,0.97,59.02,816610,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-16 12:04:00,16,6,2026,12,4,119.2,0.932,91.4,0.82,59.01,706060,,,0.0,2.427,267.9,0.92,59.01,818960,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-16 15:22:00,16,6,2026,15,22,114.0,9.691,1102.9,0.99,59.01,708970,,,0.0,10.073,1147.4,0.99,59.01,822280,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-16 17:07:00,16,6,2026,17,7,115.0,9.177,1051.5,0.99,58.98,710920,,,0.0,10.288,1179.0,0.99,58.98,824360,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-16 19:44:00,16,6,2026,19,44,120.5,4.682,554.9,0.98,58.99,713130,,,0.0,6.494,764.8,0.97,58.99,827020,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-17 01:11:00,17,6,2026,1,11,123.7,5.158,628.7,0.98,59.02,716500,,,0.0,6.0,707.7,0.95,59.02,831030,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-17 05:58:00,17,6,2026,5,58,123.8,5.137,624.4,0.98,59.01,719120,,,0.0,5.471,652.1,0.96,59.01,833920,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-17 09:56:00,17,6,2026,9,56,122.3,5.557,675.8,0.99,58.99,721930,,,0.0,7.067,845.9,0.97,58.99,836990,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-17 12:24:00,17,6,2026,12,24,120.7,9.952,1196.3,0.99,59.02,724830,,,0.0,11.129,1336.5,0.99,59.02,840170,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-17 14:37:00,17,6,2026,14,37,117.0,10.441,1219.3,0.99,59.01,727510,,,0.0,11.55,1348.5,0.99,59.01,843160,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-17 16:25:00,17,6,2026,16,25,115.3,11.361,1305.1,0.99,58.99,729930,,,0.0,12.858,1478.1,0.99,58.99,846200,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-17 18:02:00,17,6,2026,18,2,116.0,10.348,1194.3,0.99,59.01,732130,,,0.0,11.482,1324.6,0.99,59.01,848470,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-17 23:09:00,17,6,2026,23,9,117.0,5.566,645.4,0.99,59.02,736610,,,0.0,6.633,767.8,0.98,59.02,854070,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-18 03:51:00,18,6,2026,3,51,122.7,5.316,643.2,0.98,58.96,739650,,,0.0,5.589,672.4,0.97,58.96,857430,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-18 06:53:00,18,6,2026,6,53,122.0,5.484,660.3,0.98,59.04,741610,,,0.0,6.076,723.3,0.97,59.04,859530,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-18 10:33:00,18,6,2026,10,33,118.4,10.407,1231.1,0.99,58.99,745290,,,0.0,11.593,1366.8,0.99,58.99,863420,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-18 13:05:00,18,6,2026,13,5,115.0,10.672,1225.2,0.99,58.96,748450,,,0.0,12.102,1388.1,0.99,58.96,866950,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-18 15:31:00,18,6,2026,15,31,108.0,11.195,1202.6,0.99,58.99,751410,,,0.0,12.876,1385.1,0.99,58.99,870450,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-18 17:23:00,18,6,2026,17,23,112.3,10.864,1214.8,0.99,59.02,751620,,,0.0,12.569,1406.9,0.99,59.02,870700,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-18 20:21:00,18,6,2026,20,21,111.1,10.377,1152.7,0.99,59.02,753870,,,0.0,12.036,1336.7,0.99,59.02,873460,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-19 02:18:00,19,6,2026,2,18,118.7,5.487,644.3,0.98,58.98,758590,,,0.0,6.323,734.0,0.97,58.98,878920,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-19 06:27:00,19,6,2026,6,27,120.4,5.196,619.0,0.98,59.06,761210,,,0.0,5.864,685.7,0.96,59.06,881830,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-19 09:52:00,19,6,2026,9,52,117.9,10.241,1205.2,0.99,59.01,764940,,,0.0,10.87,1276.2,0.99,59.01,885820,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-19 11:58:00,19,6,2026,11,58,115.7,23.012,2625.2,0.98,59.04,767570,,,0.0,24.709,2854.6,0.99,59.04,889160,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-19 13:58:00,19,6,2026,13,58,116.0,10.907,1264.4,0.99,59.06,770170,,,0.0,12.509,1447.9,0.99,59.06,892070,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-19 15:16:00,19,6,2026,15,16,114.3,9.642,1102.2,0.99,59.06,771630,,,0.0,11.432,1303.2,0.99,59.06,893770,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-19 16:15:00,19,6,2026,16,15,120.1,4.336,517.0,0.99,59.01,771840,,,0.0,5.821,684.1,0.97,59.01,894070,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-19 17:17:00,19,6,2026,17,17,120.1,4.372,518.2,0.98,59.04,772460,,,0.0,5.579,649.1,0.96,59.04,894850,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-19 19:33:00,19,6,2026,19,33,120.0,9.012,1073.0,0.99,59.01,773970,,,0.0,10.009,1183.0,0.98,59.01,897140,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-20 00:01:00,20,6,2026,0,1,122.4,5.254,626.8,0.97,58.99,777090,,,0.0,5.916,690.3,0.95,58.99,900590,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-20 03:45:00,20,6,2026,3,45,125.1,5.138,620.2,0.96,58.99,779090,,,0.0,5.382,641.9,0.95,58.99,902760,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-20 05:55:00,20,6,2026,5,55,126.9,1.151,140.9,0.96,58.98,780250,,,0.0,1.578,168.9,0.84,58.98,904040,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-20 08:08:00,20,6,2026,8,8,126.0,5.175,630.8,0.96,58.99,781420,,,0.0,4.5,548.1,0.96,58.99,905250,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-20 09:56:00,20,6,2026,9,56,126.1,1.024,125.7,0.97,58.99,782340,,,0.0,0.48,44.7,0.73,58.99,906080,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-20 11:28:00,20,6,2026,11,28,127.6,0.959,119.7,0.97,58.98,783230,,,0.0,1.691,193.3,0.89,58.98,906940,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-20 12:58:00,20,6,2026,12,58,123.6,10.401,1262.8,0.98,58.98,783820,,,0.0,10.9,1325.8,0.98,58.98,907610,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-20 14:21:00,20,6,2026,14,21,123.9,5.371,653.5,0.98,58.98,784980,,,0.0,5.78,702.8,0.98,58.98,908760,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-20 15:51:00,20,6,2026,15,51,122.3,4.494,539.4,0.98,59.02,785850,,,0.0,4.853,585.9,0.98,59.02,909930,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-20 17:09:00,20,6,2026,17,9,121.1,8.982,1074.3,0.98,59.02,786960,,,0.0,9.865,1183.3,0.98,59.02,911120,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-20 19:42:00,20,6,2026,19,42,121.4,0.369,33.5,0.74,58.99,788350,,,0.0,2.096,223.2,0.87,58.99,912670,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-21 00:52:00,21,6,2026,0,52,123.4,5.17,632.3,0.99,58.99,790650,,,0.0,6.062,724.5,0.96,58.99,915530,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-21 04:29:00,21,6,2026,4,29,124.9,4.89,598.7,0.97,59.02,792330,,,0.0,5.267,631.4,0.95,59.02,917490,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-21 06:28:00,21,6,2026,6,28,125.4,4.895,599.5,0.97,59.02,793360,,,0.0,5.327,637.5,0.95,59.02,918660,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-21 09:01:00,21,6,2026,9,1,127.0,1.002,114.2,0.89,59.01,794690,,,0.0,1.428,154.8,0.85,59.01,920110,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-21 10:56:00,21,6,2026,10,56,124.4,5.133,630.0,0.98,58.99,795750,,,0.0,5.611,674.0,0.96,58.99,921330,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-21 12:20:00,21,6,2026,12,20,124.0,5.291,646.3,0.98,59.02,796610,,,0.0,6.093,720.9,0.95,59.02,922280,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-21 14:08:00,21,6,2026,14,8,124.2,6.988,759.1,0.87,58.99,797870,,,0.0,6.187,742.5,0.96,58.99,923590,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-21 15:45:00,21,6,2026,15,45,122.3,4.95,595.4,0.98,59.02,798920,,,0.0,6.417,771.2,0.98,59.02,924890,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-21 17:13:00,21,6,2026,17,13,119.1,0.608,43.6,0.6,59.01,799180,,,0.0,1.783,179.3,0.84,59.01,925300,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-21 19:42:00,21,6,2026,19,42,117.4,5.609,653.3,0.99,59.01,799620,,,0.0,6.248,722.8,0.98,59.01,925930,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-22 01:25:00,22,6,2026,1,25,120.6,5.046,602.2,0.98,59.07,804810,,,0.0,6.032,704.7,0.96,59.07,931760,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-22 07:15:00,22,6,2026,7,15,122.8,0.986,101.6,0.83,58.99,808210,,,0.0,1.434,146.1,0.82,58.99,935650,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-22 11:56:00,22,6,2026,11,56,119.6,10.442,1242.7,0.99,59.01,812480,,,0.0,10.955,1294.9,0.98,59.01,940830,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-22 14:51:00,22,6,2026,14,51,114.9,10.016,1149.7,0.99,59.02,816090,,,0.0,20.24,2325.9,0.99,59.02,945160,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-22 16:48:00,22,6,2026,16,48,116.2,10.212,1187.8,0.99,59.01,818430,,,0.0,10.959,1273.7,0.99,59.01,947860,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-22 18:06:00,22,6,2026,18,6,115.7,9.713,1123.2,0.99,58.99,819970,,,0.0,10.847,1250.6,0.99,58.99,949570,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-22 22:33:00,22,6,2026,22,33,116.6,10.192,1181.5,0.99,58.99,824690,,,0.0,11.332,1311.5,0.99,58.99,954900,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-23 02:08:00,23,6,2026,2,8,122.0,9.542,1154.3,0.99,58.99,828430,,,0.0,10.18,1215.6,0.97,58.99,958960,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-23 05:32:00,23,6,2026,5,32,122.4,5.098,616.2,0.98,59.04,830700,,,0.0,5.811,680.9,0.95,59.04,961400,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-23 08:03:00,23,6,2026,8,3,120.5,5.116,612.7,0.99,58.99,831970,,,0.0,6.685,790.8,0.98,58.99,962920,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-23 10:44:00,23,6,2026,10,44,122.0,13.496,1643.6,0.99,59.06,834700,,,0.0,10.077,1220.0,0.99,59.06,965530,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-23 13:08:00,23,6,2026,13,8,120.2,9.575,1140.6,0.99,58.98,837560,,,0.0,11.209,1334.7,0.98,58.98,968620,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-23 15:09:00,23,6,2026,15,9,115.0,9.84,1127.6,0.99,59.01,839880,,,0.0,18.838,2164.4,0.99,59.01,971370,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-23 16:40:00,23,6,2026,16,40,116.2,9.581,1110.2,0.99,59.02,841630,,,0.0,11.617,1345.4,0.99,59.02,973570,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-23 17:58:00,23,6,2026,17,58,115.9,9.725,1121.2,0.99,59.01,843060,,,0.0,10.959,1262.9,0.99,59.01,975210,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-23 22:14:00,23,6,2026,22,14,117.0,5.232,607.1,0.99,59.01,847080,,,0.0,6.737,775.7,0.98,59.01,979760,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
